"","Region","ZoneSubzone","CFRG_SS","SiteSeries","Standard","Suitability","PreferredAcceptable","Species","FN1","FN2","FN3","FN4","FN5","FN6","Flag"
"252","LMH23-Nelson","ICHmw3","03","03",83070,1,"A","Pl",NA,NA,NA,NA,NA,NA,0
"253","LMH23-Nelson","ICHmw3","03","03",83070,3,"X","Bl",10,13,NA,NA,NA,NA,0
"254","LMH23-Nelson","ICHmw3","03","03",83070,3,"A","Cw",10,13,NA,NA,NA,NA,0
"255","LMH23-Nelson","ICHmw3","03","03",83070,3,"X","Lw",23,32,NA,NA,NA,NA,0
"256","LMH23-Nelson","ICHmw3","03","03",83070,3,"A","Pw",31,NA,NA,NA,NA,NA,0
"257","LMH23-Nelson","ICHmw3","03","03",83070,3,"A","Sx",10,13,NA,NA,NA,NA,0
"258","LMH23-Nelson","ICHmw3","04","04",83071,0,"X","At",900,NA,NA,NA,NA,NA,0
"259","LMH23-Nelson","ICHmw3","04","04",83071,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"260","LMH23-Nelson","ICHmw3","04","04",83071,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"261","LMH23-Nelson","ICHmw3","04","04",83071,1,"A","Pl",NA,NA,NA,NA,NA,NA,0
"262","LMH23-Nelson","ICHmw3","04","04",83071,2,"P","Sx",10,13,NA,NA,NA,NA,0
"263","LMH23-Nelson","ICHmw3","04","04",83071,3,"A","Cw",10,13,NA,NA,NA,NA,0
"264","LMH23-Nelson","ICHmw3","04","04",83071,3,"X","Hw",10,13,NA,NA,NA,NA,0
"265","LMH23-Nelson","ICHmw3","04","04",83071,3,"X","Lw",23,NA,NA,NA,NA,NA,0
"266","LMH23-Nelson","ICHmw3","04","04",83071,3,"A","Pw",31,NA,NA,NA,NA,NA,0
"267","LMH23-Nelson","ICHmw3","05","05",83072,0,"X","Act",901,NA,NA,NA,NA,NA,0
"268","LMH23-Nelson","ICHmw3","05","05",83072,0,"X","At",900,NA,NA,NA,NA,NA,0
"269","LMH23-Nelson","ICHmw3","05","05",83072,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"270","LMH23-Nelson","ICHmw3","05","05",83072,1,"P","Fd",NA,NA,NA,NA,NA,NA,0
"271","LMH23-Nelson","ICHmw3","05","05",83072,2,"P","Cw",10,13,NA,NA,NA,NA,0
"272","LMH23-Nelson","ICHmw3","05","05",83072,3,"P","Lw",9,32,NA,NA,NA,NA,0
"273","LMH23-Nelson","ICHmw3","05","05",83072,2,"X","Pl",NA,NA,NA,NA,NA,NA,0
"274","LMH23-Nelson","ICHmw3","05","05",83072,2,"P","Sx",10,13,NA,NA,NA,NA,0
"275","LMH23-Nelson","ICHmw3","05","05",83072,3,"X","Bl",10,13,NA,NA,NA,NA,0
"276","LMH23-Nelson","ICHmw3","05","05",83072,3,"X","Hw",10,13,NA,NA,NA,NA,0
"277","LMH23-Nelson","ICHmw3","05","05",83072,3,"P","Lw",23,NA,NA,NA,NA,NA,0
"278","LMH23-Nelson","ICHmw3","05","05",83072,3,"A","Pw",31,NA,NA,NA,NA,NA,0
"279","LMH23-Nelson","ICHmw3","06","06",83073,0,"X","Act",900,NA,NA,NA,NA,NA,0
"280","LMH23-Nelson","ICHmw3","06","06",83073,0,"X","At",900,NA,NA,NA,NA,NA,0
"281","LMH23-Nelson","ICHmw3","06","06",83073,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"282","LMH23-Nelson","ICHmw3","06","06",83073,1,"P","Cw",NA,NA,NA,NA,NA,NA,0
"283","LMH23-Nelson","ICHmw3","06","06",83073,1,"P","Fd",14,NA,NA,NA,NA,NA,0
"284","LMH23-Nelson","ICHmw3","06","06",83073,1,"P","Hw",NA,NA,NA,NA,NA,NA,0
"285","LMH23-Nelson","ICHmw3","06","06",83073,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"286","LMH23-Nelson","ICHmw3","06","06",83073,2,"A","Bl",NA,NA,NA,NA,NA,NA,0
"287","LMH23-Nelson","ICHmw3","06","06",83073,2,"X","Pl",NA,NA,NA,NA,NA,NA,0
"288","LMH23-Nelson","ICHmw3","06","06",83073,3,"X","Lw",23,NA,NA,NA,NA,NA,0
"289","LMH23-Nelson","ICHmw3","06","06",83073,3,"A","Pw",31,NA,NA,NA,NA,NA,0
"290","LMH23-Nelson","ICHmw3","07","07",83074,0,"X","Act",900,NA,NA,NA,NA,NA,0
"291","LMH23-Nelson","ICHmw3","07","07",83074,0,"X","At",900,NA,NA,NA,NA,NA,0
"292","LMH23-Nelson","ICHmw3","07","07",83074,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"293","LMH23-Nelson","ICHmw3","07","07",83074,1,"P","Cw",NA,NA,NA,NA,NA,NA,0
"294","LMH23-Nelson","ICHmw3","07","07",83074,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"295","LMH23-Nelson","ICHmw3","07","07",83074,2,"A","Bl",NA,NA,NA,NA,NA,NA,0
"296","LMH23-Nelson","ICHmw3","07","07",83074,2,"P","Fd",1,32,NA,NA,NA,NA,0
"297","LMH23-Nelson","ICHmw3","07","07",83074,2,"A","Hw",NA,NA,NA,NA,NA,NA,0
"298","LMH23-Nelson","ICHmw3","07","07",83074,2,"X","Pl",NA,NA,NA,NA,NA,NA,0
"299","LMH23-Nelson","ICHmw3","07","07",83074,3,"X","Lw",1,23,32,NA,NA,NA,0
"300","LMH23-Nelson","ICHmw3","07","07",83074,3,"A","Pw",31,NA,NA,NA,NA,NA,0
"301","LMH23-Nelson","ICHmw3","08","08",83075,0,"X","Act",900,NA,NA,NA,NA,NA,0
"302","LMH23-Nelson","ICHmw3","08","08",83075,0,"X","At",901,NA,NA,NA,NA,NA,0
"303","LMH23-Nelson","ICHmw3","08","08",83075,0,"X","Ep",901,NA,NA,NA,NA,NA,0
"304","LMH23-Nelson","ICHmw3","08","08",83075,1,"P","Cw",1,32,NA,NA,NA,NA,0
"305","LMH23-Nelson","ICHmw3","08","08",83075,1,"P","Hw",1,32,NA,NA,NA,NA,0
"306","LMH23-Nelson","ICHmw3","08","08",83075,1,"A","Pl",1,NA,NA,NA,NA,NA,0
"307","LMH23-Nelson","ICHmw3","08","08",83075,1,"P","Sx",1,NA,NA,NA,NA,NA,0
"308","LMH23-Nelson","ICHmw3","08","08",83075,2,"A","Bl",1,NA,NA,NA,NA,NA,0
"309","LMH23-Nelson","ICHmw3","09","09",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"310","Kamloops LMH23- Updated (2021)","ESSFdc3","01","01",1065458,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"311","Kamloops LMH23- Updated (2021)","ESSFdc3","01","01",1065458,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"312","Kamloops LMH23- Updated (2021)","ESSFdc3","01","01",1065458,2,"P","Pl",NA,NA,NA,NA,NA,NA,0
"313","Kamloops LMH23- Updated (2021)","ESSFdc3","02","02",1065455,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"314","Kamloops LMH23- Updated (2021)","ESSFdc3","02","02",1065455,3,"A","Bl",28,NA,NA,NA,NA,NA,0
"315","Kamloops LMH23- Updated (2021)","ESSFdc3","02","02",1065455,3,"A","Se",28,32,NA,NA,NA,NA,0
"316","Kamloops LMH23- Updated (2021)","ESSFdc3","03","03",1065456,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"317","Kamloops LMH23- Updated (2021)","ESSFdc3","03","03",1065456,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"318","Kamloops LMH23- Updated (2021)","ESSFdc3","03","03",1065456,2,"P","Bl",NA,NA,NA,NA,NA,NA,0
"319","Kamloops LMH23- Updated (2021)","ESSFdc3","05","05",1065457,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"320","Kamloops LMH23- Updated (2021)","ESSFdc3","05","05",1065457,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"321","Kamloops LMH23- Updated (2021)","ESSFdc3","05","05",1065457,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"322","Kamloops LMH23- Updated (2021)","ESSFdc3","06","06",1065460,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"323","Kamloops LMH23- Updated (2021)","ESSFdc3","06","06",1065460,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"324","Kamloops LMH23- Updated (2021)","ESSFdc3","06","06",1065460,2,"A","Pl",NA,NA,NA,NA,NA,NA,0
"325","Kamloops LMH23- Updated (2021)","ESSFdc3","07","07",1065461,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"326","Kamloops LMH23- Updated (2021)","ESSFdc3","07","07",1065461,1,"P","Se",1,NA,NA,NA,NA,NA,0
"327","Kamloops LMH23- Updated (2021)","ESSFdc3","07","07",1065461,2,"A","Pl",1,32,NA,NA,NA,NA,0
"328","Kamloops LMH23- Updated (2021)","ESSFdc3","08","08",1065462,1,"P","Bl",1,NA,NA,NA,NA,NA,0
"329","Kamloops LMH23- Updated (2021)","ESSFdc3","08","08",1065462,2,"P","Se",1,32,NA,NA,NA,NA,0
"330","Kamloops LMH23- Updated (2021)","ESSFdh2","01","01",1065721,1,"P","Bl",13,NA,NA,NA,NA,NA,0
"331","Kamloops LMH23- Updated (2021)","ESSFdh2","01","01",1065721,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"332","Kamloops LMH23- Updated (2021)","ESSFdh2","01","01",1065721,2,"P","Ba",13,NA,NA,NA,NA,NA,0
"333","Kamloops LMH23- Updated (2021)","ESSFdh2","01","01",1065721,2,"A","Pw",31,14,NA,NA,NA,NA,0
"334","Kamloops LMH23- Updated (2021)","ESSFdh2","01","01",1065721,3,"A","Cw",14,32,NA,NA,NA,NA,0
"335","Kamloops LMH23- Updated (2021)","ESSFdh2","01","01",1065721,3,"A","Hw",14,32,NA,NA,NA,NA,0
"336","Kamloops LMH23- Updated (2021)","ESSFdh2","02","02",1065673,2,"A","Bl",28,NA,NA,NA,NA,NA,0
"337","Kamloops LMH23- Updated (2021)","ESSFdh2","02","02",1065673,2,"P","Fd",9,14,NA,NA,NA,NA,0
"338","Kamloops LMH23- Updated (2021)","ESSFdh2","02","02",1065673,2,"P","Pl",34,NA,NA,NA,NA,NA,0
"339","Kamloops LMH23- Updated (2021)","ESSFdh2","02","02",1065673,2,"A","Pw",31,NA,NA,NA,NA,NA,0
"340","Kamloops LMH23- Updated (2021)","ESSFdh2","02","02",1065673,2,"A","Sx",13,NA,NA,NA,NA,NA,0
"341","Kamloops LMH23- Updated (2021)","ESSFdh2","03","03",1065719,2,"A","Bl",28,NA,NA,NA,NA,NA,0
"342","Kamloops LMH23- Updated (2021)","ESSFdh2","03","03",1065719,2,"P","Fd",32,NA,NA,NA,NA,NA,0
"343","Kamloops LMH23- Updated (2021)","ESSFdh2","03","03",1065719,2,"P","Pl",34,NA,NA,NA,NA,NA,0
"344","Kamloops LMH23- Updated (2021)","ESSFdh2","03","03",1065719,2,"A","Pw",31,NA,NA,NA,NA,NA,0
"345","Kamloops LMH23- Updated (2021)","ESSFdh2","03","03",1065719,2,"A","Sx",28,NA,NA,NA,NA,NA,0
"346","Kamloops LMH23- Updated (2021)","ESSFdh2","03","03",1065719,3,"A","Lw",32,203,NA,NA,NA,NA,0
"347","Kamloops LMH23- Updated (2021)","ESSFdh2","04","04",1065720,0,"X","At",901,NA,NA,NA,NA,NA,0
"348","Kamloops LMH23- Updated (2021)","ESSFdh2","04","04",1065720,1,"P","Bl",13,NA,NA,NA,NA,NA,0
"349","Kamloops LMH23- Updated (2021)","ESSFdh2","04","04",1065720,1,"P","Sx",13,NA,NA,NA,NA,NA,0
"350","Kamloops LMH23- Updated (2021)","ESSFdh2","04","04",1065720,2,"P","Fd",32,NA,NA,NA,NA,NA,0
"351","Kamloops LMH23- Updated (2021)","ESSFdh2","04","04",1065720,2,"P","Pl",34,NA,NA,NA,NA,NA,0
"352","Kamloops LMH23- Updated (2021)","ESSFdh2","04","04",1065720,2,"A","Pw",31,NA,NA,NA,NA,NA,0
"353","Kamloops LMH23- Updated (2021)","ESSFdh2","04","04",1065720,3,"X","Cw",10,28,NA,NA,NA,NA,0
"354","Kamloops LMH23- Updated (2021)","ESSFdh2","04","04",1065720,3,"X","Hw",10,28,NA,NA,NA,NA,0
"355","Kamloops LMH23- Updated (2021)","ESSFdh2","04","04",1065720,3,"A","Lw",32,203,NA,NA,NA,NA,0
"356","Kamloops LMH23- Updated (2021)","ESSFdh2","05","05",999,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"357","Kamloops LMH23- Updated (2021)","ESSFdh2","05","05",999,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"358","Kamloops LMH23- Updated (2021)","ESSFdh2","05","05",999,2,"P","Ba",13,NA,NA,NA,NA,NA,0
"359","Kamloops LMH23- Updated (2021)","ESSFdh2","05","05",999,2,"A","Pw",31,NA,NA,NA,NA,NA,0
"360","Kamloops LMH23- Updated (2021)","ESSFdh2","05","05",999,3,"A","Cw",14,32,NA,NA,NA,NA,0
"361","Kamloops LMH23- Updated (2021)","ESSFdh2","05","05",999,3,"A","Hw",14,32,NA,NA,NA,NA,0
"362","Kamloops LMH23- Updated (2021)","ESSFdh2","06","06",1065722,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"363","Kamloops LMH23- Updated (2021)","ESSFdh2","06","06",1065722,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"364","Kamloops LMH23- Updated (2021)","ESSFdh2","06","06",1065722,2,"A","Ba",32,NA,NA,NA,NA,NA,0
"365","Kamloops LMH23- Updated (2021)","ESSFdh2","06","06",1065722,3,"A","Cw",32,NA,NA,NA,NA,NA,0
"366","Kamloops LMH23- Updated (2021)","ESSFdh2","06","06",1065722,3,"A","Hw",32,NA,NA,NA,NA,NA,0
"367","Kamloops LMH23- Updated (2021)","ESSFdh2","07","07",1065723,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"368","Kamloops LMH23- Updated (2021)","ESSFdh2","07","07",1065723,1,"P","Sx",1,NA,NA,NA,NA,NA,0
"369","Kamloops LMH23- Updated (2021)","ESSFdh2","07","07",1065723,2,"P","Ba",32,NA,NA,NA,NA,NA,0
"370","Kamloops LMH23- Updated (2021)","ESSFdh2","07","07",1065723,2,"P","Cw",32,NA,NA,NA,NA,NA,0
"371","Kamloops LMH23- Updated (2021)","ESSFdh2","07","07",1065723,2,"A","Pw",17,34,NA,NA,NA,NA,0
"372","Kamloops LMH23- Updated (2021)","ESSFdh2","07","07",1065723,3,"A","Fd",32,32,NA,NA,NA,NA,0
"373","Kamloops LMH23- Updated (2021)","ESSFdh2","07","07",1065723,3,"A","Hw",32,NA,NA,NA,NA,NA,0
"374","Kamloops LMH23- Updated (2021)","ESSFdh2","08","08",1065724,1,"P","Bl",1,NA,NA,NA,NA,NA,0
"375","Kamloops LMH23- Updated (2021)","ESSFdh2","08","08",1065724,1,"P","Sx",1,NA,NA,NA,NA,NA,0
"376","Kamloops LMH23- Updated (2021)","ESSFdh2","08","08",1065724,2,"P","Pl",1,34,NA,NA,NA,NA,0
"377","Kamloops LMH23- Updated (2021)","ESSFdh2","08","08",1065724,3,"A","Cw",1,32,NA,NA,NA,NA,0
"378","Kamloops LMH23- Updated (2021)","ESSFdh2","08","08",1065724,3,"A","Hw",1,32,NA,NA,NA,NA,0
"379","Kamloops LMH23- Updated (2021)","ESSFdv1","01","01",1065756,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"380","Kamloops LMH23- Updated (2021)","ESSFdv1","01","01",1065756,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"381","Kamloops LMH23- Updated (2021)","ESSFdv1","01","01",1065756,2,"A","Pa",31,NA,NA,NA,NA,NA,0
"382","Kamloops LMH23- Updated (2021)","ESSFdv1","01","01",1065756,2,"A","Pl",31,NA,NA,NA,NA,NA,0
"383","Kamloops LMH23- Updated (2021)","ESSFdv1","01","01",1065762,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"384","Kamloops LMH23- Updated (2021)","ESSFdv1","01","01",1065762,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"385","Kamloops LMH23- Updated (2021)","ESSFdv1","01","01",1065762,2,"P","Pa",31,NA,NA,NA,NA,NA,0
"386","Kamloops LMH23- Updated (2021)","ESSFdv1","01","01",1065762,2,"A","Pl",31,NA,NA,NA,NA,NA,0
"387","Kamloops LMH23- Updated (2021)","ESSFdv1","02","02",1065725,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"388","Kamloops LMH23- Updated (2021)","ESSFdv1","02","02",1065725,2,"A","Bl",28,NA,NA,NA,NA,NA,0
"389","Kamloops LMH23- Updated (2021)","ESSFdv1","02","02",1065725,2,"P","Pa",31,NA,NA,NA,NA,NA,0
"390","Kamloops LMH23- Updated (2021)","ESSFdv1","02","02",1065725,2,"A","Se",28,32,NA,NA,NA,NA,0
"391","Kamloops LMH23- Updated (2021)","ESSFdv1","02","02",1065759,2,"A","Bl",28,NA,NA,NA,NA,NA,0
"392","Kamloops LMH23- Updated (2021)","ESSFdv1","02","02",1065759,2,"P","Pa",31,NA,NA,NA,NA,NA,0
"393","Kamloops LMH23- Updated (2021)","ESSFdv1","02","02",1065759,2,"P","Pl",31,NA,NA,NA,NA,NA,0
"394","Kamloops LMH23- Updated (2021)","ESSFdv1","02","02",1065759,2,"A","Se",28,NA,NA,NA,NA,NA,0
"395","Kamloops LMH23- Updated (2021)","ESSFdv1","03","03",1065726,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"396","Kamloops LMH23- Updated (2021)","ESSFdv1","03","03",1065726,3,"P","Fd",14,32,NA,NA,NA,NA,0
"397","Kamloops LMH23- Updated (2021)","ESSFdv1","03","03",1065726,2,"P","Pa",31,NA,NA,NA,NA,NA,0
"398","Kamloops LMH23- Updated (2021)","ESSFdv1","03","03",1065726,3,"A","Bl",28,NA,NA,NA,NA,NA,0
"399","Kamloops LMH23- Updated (2021)","ESSFdv1","03","03",1065726,3,"A","Lw",14,32,203,2,NA,NA,0
"400","Kamloops LMH23- Updated (2021)","ESSFdv1","03","03",1065726,3,"A","Sx",28,32,203,NA,NA,NA,0
"401","Kamloops LMH23- Updated (2021)","ESSFdv1","03","03",1065760,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"402","Kamloops LMH23- Updated (2021)","ESSFdv1","03","03",1065760,2,"A","Bl",NA,NA,NA,NA,NA,NA,0
"403","Kamloops LMH23- Updated (2021)","ESSFdv1","03","03",1065760,2,"P","Pa",31,NA,NA,NA,NA,NA,0
"404","Kamloops LMH23- Updated (2021)","ESSFdv1","03","03",1065760,2,"A","Sx",31,NA,NA,NA,NA,NA,0
"405","Kamloops LMH23- Updated (2021)","ESSFdv1","04","04",1065727,0,"X","At",901,NA,NA,NA,NA,NA,0
"406","Kamloops LMH23- Updated (2021)","ESSFdv1","04","04",1065727,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"407","Kamloops LMH23- Updated (2021)","ESSFdv1","04","04",1065727,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"408","Kamloops LMH23- Updated (2021)","ESSFdv1","04","04",1065727,2,"P","Pa",31,31,NA,NA,NA,NA,0
"409","Kamloops LMH23- Updated (2021)","ESSFdv1","04","04",1065727,2,"A","Pl",31,NA,NA,NA,NA,NA,0
"410","Kamloops LMH23- Updated (2021)","ESSFdv1","04","04",1065727,3,"A","Fd",14,32,203,2,NA,NA,0
"411","Kamloops LMH23- Updated (2021)","ESSFdv1","04","04",1065727,3,"A","Lw",14,32,203,2,NA,NA,0
"412","Kamloops LMH23- Updated (2021)","ESSFdv1","04","04",1065761,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"413","Kamloops LMH23- Updated (2021)","ESSFdv1","04","04",1065761,2,"P","Bl",NA,NA,NA,NA,NA,NA,0
"414","Kamloops LMH23- Updated (2021)","ESSFdv1","04","04",1065761,2,"P","Pa",31,NA,NA,NA,NA,NA,0
"415","Kamloops LMH23- Updated (2021)","ESSFdv1","04","04",1065761,2,"A","Sx",13,31,NA,NA,NA,NA,0
"416","Kamloops LMH23- Updated (2021)","ESSFdv1","05","05",1065757,1,"P","Bl",1,NA,NA,NA,NA,NA,0
"417","Kamloops LMH23- Updated (2021)","ESSFdv1","05","05",1065757,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"418","Kamloops LMH23- Updated (2021)","ESSFdv1","05","05",1065757,2,"A","Pa",13,31,NA,NA,NA,NA,0
"419","Kamloops LMH23- Updated (2021)","ESSFdv1","05","05",1065763,1,"P","Bl",1,NA,NA,NA,NA,NA,0
"420","Kamloops LMH23- Updated (2021)","ESSFdv1","05","05",1065763,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"421","Kamloops LMH23- Updated (2021)","ESSFdv1","05","05",1065763,2,"A","Pa",13,31,NA,NA,NA,NA,0
"422","Kamloops LMH23- Updated (2021)","ESSFdv1","05","05",1065763,2,"A","Pl",1,NA,NA,NA,NA,NA,0
"423","Kamloops LMH23- Updated (2021)","ESSFdv1","06","06",1065758,1,"P","Bl",1,NA,NA,NA,NA,NA,0
"424","Kamloops LMH23- Updated (2021)","ESSFdv1","06","06",1065758,1,"P","Se",1,NA,NA,NA,NA,NA,0
"425","Kamloops LMH23- Updated (2021)","ESSFdv1","06","06",1065758,2,"A","Pl",1,NA,NA,NA,NA,NA,0
"426","Kamloops LMH23- Updated (2021)","ESSFdv1","06","06",1065764,1,"P","Bl",1,NA,NA,NA,NA,NA,0
"427","Kamloops LMH23- Updated (2021)","ESSFdv1","06","06",1065764,1,"P","Se",1,NA,NA,NA,NA,NA,0
"428","Kamloops LMH23- Updated (2021)","ESSFdv1","06","06",1065764,2,"A","Pl",1,NA,NA,NA,NA,NA,0
"429","Kamloops LMH23- Updated (2021)","ESSFmw2","01","01",1065841,1,"P","Ba",NA,NA,NA,NA,NA,NA,0
"430","Kamloops LMH23- Updated (2021)","ESSFmw2","01","01",1065841,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"431","Kamloops LMH23- Updated (2021)","ESSFmw2","01","01",1065841,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"432","Kamloops LMH23- Updated (2021)","ESSFmw2","01","01",1065841,2,"A","Hm",NA,NA,NA,NA,NA,NA,0
"433","Kamloops LMH23- Updated (2021)","ESSFmw2","01","01",1065841,3,"A","Hw",14,32,NA,NA,NA,NA,0
"434","Kamloops LMH23- Updated (2021)","ESSFmw2","01","01",1065841,3,"A","Pl",34,31,NA,NA,NA,NA,0
"435","Kamloops LMH23- Updated (2021)","ESSFmw2","01","01",1065841,3,"A","Pw",14,31,NA,NA,NA,NA,0
"436","Kamloops LMH23- Updated (2021)","ESSFmw2","02","02",1065838,2,"P","Bl",13,NA,NA,NA,NA,NA,0
"437","Kamloops LMH23- Updated (2021)","ESSFmw2","02","02",1065838,2,"P","Pl",13,NA,NA,NA,NA,NA,0
"438","Kamloops LMH23- Updated (2021)","ESSFmw2","02","02",1065838,2,"A","Se",34,NA,NA,NA,NA,NA,0
"439","Kamloops LMH23- Updated (2021)","ESSFmw2","02","02",1065838,3,"P","Pa",13,31,NA,NA,NA,NA,0
"440","Kamloops LMH23- Updated (2021)","ESSFmw2","03","03",1065839,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"441","Kamloops LMH23- Updated (2021)","ESSFmw2","03","03",1065839,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"442","Kamloops LMH23- Updated (2021)","ESSFmw2","03","03",1065839,2,"P","Fd",14,32,34,NA,NA,NA,0
"443","Kamloops LMH23- Updated (2021)","ESSFmw2","03","03",1065839,2,"P","Pl",34,32,4,NA,NA,NA,0
"444","Kamloops LMH23- Updated (2021)","ESSFmw2","03","03",1065839,3,"A","Ba",32,32,203,NA,NA,NA,0
"445","Kamloops LMH23- Updated (2021)","ESSFmw2","03","03",1065839,3,"A","Lw",14,32,203,NA,NA,NA,0
"446","Kamloops LMH23- Updated (2021)","ESSFmw2","04","04",1065840,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"447","Kamloops LMH23- Updated (2021)","ESSFmw2","04","04",1065840,2,"P","Pl",31,34,NA,NA,NA,NA,0
"448","Kamloops LMH23- Updated (2021)","ESSFmw2","04","04",1065840,2,"P","Se",31,34,NA,NA,NA,NA,0
"449","Kamloops LMH23- Updated (2021)","ESSFmw2","04","04",1065840,3,"A","Ba",32,31,NA,NA,NA,NA,0
"450","Kamloops LMH23- Updated (2021)","ESSFmw2","04","04",1065840,3,"P","Pa",13,31,NA,NA,NA,NA,0
"451","Kamloops LMH23- Updated (2021)","ESSFmw2","05","05",1065842,1,"P","Ba",NA,NA,NA,NA,NA,NA,0
"452","Kamloops LMH23- Updated (2021)","ESSFmw2","05","05",1065842,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"453","Kamloops LMH23- Updated (2021)","ESSFmw2","05","05",1065842,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"454","Kamloops LMH23- Updated (2021)","ESSFmw2","05","05",1065842,2,"A","Hm",NA,NA,NA,NA,NA,NA,0
"455","Kamloops LMH23- Updated (2021)","ESSFmw2","05","05",1065842,3,"A","Cw",14,32,NA,NA,NA,NA,0
"456","Kamloops LMH23- Updated (2021)","ESSFmw2","05","05",1065842,3,"A","Fd",9,32,NA,NA,NA,NA,0
"457","Kamloops LMH23- Updated (2021)","ESSFmw2","05","05",1065842,3,"A","Hw",14,32,NA,NA,NA,NA,0
"458","Kamloops LMH23- Updated (2021)","ESSFmw2","05","05",1065842,3,"A","Pl",34,NA,NA,NA,NA,NA,0
"459","Kamloops LMH23- Updated (2021)","ESSFmw2","05","05",1065842,3,"A","Pw",31,32,NA,NA,NA,NA,0
"460","Kamloops LMH23- Updated (2021)","ESSFmw2","06","06",1065843,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"461","Kamloops LMH23- Updated (2021)","ESSFmw2","06","06",1065843,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"462","Kamloops LMH23- Updated (2021)","ESSFmw2","06","06",1065843,2,"A","Hm",NA,NA,NA,NA,NA,NA,0
"463","Kamloops LMH23- Updated (2021)","ESSFmw2","06","06",1065843,3,"A","Ba",32,NA,NA,NA,NA,NA,0
"464","Kamloops LMH23- Updated (2021)","ESSFmw2","06","06",1065843,3,"A","Hw",32,NA,NA,NA,NA,NA,0
"465","Kamloops LMH23- Updated (2021)","ESSFmw2","07","07",1065844,1,"P","Ba",1,NA,NA,NA,NA,NA,0
"466","Kamloops LMH23- Updated (2021)","ESSFmw2","07","07",1065844,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"467","Kamloops LMH23- Updated (2021)","ESSFmw2","07","07",1065844,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"468","Kamloops LMH23- Updated (2021)","ESSFmw2","07","07",1065844,2,"A","Hm",1,34,NA,NA,NA,NA,0
"469","Kamloops LMH23- Updated (2021)","ESSFmw2","07","07",1065844,3,"A","Cw",32,NA,NA,NA,NA,NA,0
"470","Kamloops LMH23- Updated (2021)","ESSFmw2","07","07",1065844,3,"A","Hw",32,NA,NA,NA,NA,NA,0
"471","Kamloops LMH23- Updated (2021)","ESSFmw2","08","08",1065845,1,"P","Bl",1,NA,NA,NA,NA,NA,0
"472","Kamloops LMH23- Updated (2021)","ESSFmw2","08","08",1065845,1,"P","Se",1,NA,NA,NA,NA,NA,0
"473","Kamloops LMH23- Updated (2021)","ESSFmw2","08","08",1065845,2,"A","Ba",1,32,NA,NA,NA,NA,0
"474","Kamloops LMH23- Updated (2021)","ESSFmw2","08","08",1065845,2,"A","Pl",1,34,NA,NA,NA,NA,0
"475","Kamloops LMH23- Updated (2021)","ESSFmw2","08","08",1065845,3,"A","Pw",31,NA,NA,NA,NA,NA,0
