"","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange","Zone","Note"
"1591","CWHvm3","CWHvm3/111.1","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"1601","CWHws3","CWHws3/Fm50","Hw",NA,"Hw",1,NA,NA,"CWH","imputed"
"1611","CWHws3","CWHws3/111","Fdc",NA,"Fd",3,NA,NA,"CWH","imputed"
"1621","CWHvm3","CWHvm3/102","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"1631","CWHvm2","CWHvm2/102","Ba",NA,"Ba",3,NA,NA,"CWH","imputed"
"1641","CWHvm4","CWHvm4/102","Ba",NA,"Ba",3,NA,NA,"CWH","imputed"
"1651","CWHvh2","CWHvh2/Ws60","Hw",NA,"Hw",1,NA,NA,"CWH","imputed"
"1661","CWHvh2","CWHvh2/Ws58","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"1671","CWHvh2","CWHvh2/Ws60","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"168","CWHvh3","CWHvh3/116","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"169","CWHvm1","CWHvm1/Fl51","Yc",NA,"Yc",1,NA,NA,"CWH","imputed"
"170","CWHvm3","CWHvm3/Fl51","Yc",NA,"Yc",1,NA,NA,"CWH","imputed"
"171","CWHvm1","CWHvm1/Fl51","Hw",NA,"Hw",1,NA,NA,"CWH","imputed"
"172","CWHvm3","CWHvm3/Fl51","Hw",NA,"Hw",1,NA,NA,"CWH","imputed"
"173","CWHvm1","CWHvm1/Fl51","Cw",NA,"Cw",2,NA,NA,"CWH","imputed"
"174","CWHvm3","CWHvm3/Fl51","Cw",NA,"Cw",2,NA,NA,"CWH","imputed"
"175","CWHvh2","CWHvh2/103","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"176","CWHvh2","CWHvh2/112","Yc",NA,"Yc",1,NA,NA,"CWH","imputed"
"177","CWHvh3","CWHvh3/112","Yc",NA,"Yc",1,NA,NA,"CWH","imputed"
"178","CWHvh2","CWHvh2/112","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"179","CWHvh3","CWHvh3/112","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"180","CWHvm1","CWHvm1/Ws54","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"181","CWHvm1","CWHvm1/Ws56","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"182","CWHvm3","CWHvm3/Ws54","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"183","CWHvm3","CWHvm3/Ws56","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"1841","CWHvh3","CWHvh3/117","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"185","ESSFwc2","ESSFwc2/05","Pw",NA,"Pw",4,NA,NA,"ESSF","imputed"
"186","SBPSxc","SBPSxc/05","Hw",NA,"Hw",1,NA,NA,"SBPS","imputed"
"187","CWHvm1","CWHvm1/113","Pw",NA,"Pw",3,NA,NA,"CWH","imputed"
"188","ESSFmmp","ESSFmmp/00","Pa",NA,"Pa",3,NA,NA,"ESSF","imputed"
"189","ESSFmmp","ESSFmmp/00","Sx",NA,"Sx",3,NA,NA,"ESSF","imputed"
"190","ESSFmvp","ESSFmvp/00","Sx",NA,"Sx",3,NA,NA,"ESSF","imputed"
"191","MSdw","MSdw/101","Hw",NA,"Hw",3,NA,NA,"MS","imputed"
"192","MSdk","MSdk/101","Hw",NA,"Hw",3,NA,NA,"MS","imputed"
"193","ICHmw4","ICHmw4/102","Cw",NA,"Cw",3,NA,NA,"ICH","imputed"
"194","ESSFwm3","ESSFwm3/101","Cw",NA,"Cw",3,NA,NA,"ESSF","imputed"
"195","ICHmw2","ICHmw2/101","Tw",NA,"Tw",3,NA,NA,"ICH","imputed"
"196","ICHmw4","ICHmw4/103","Sx",NA,"Sx",3,NA,NA,"ICH","imputed"
"197","ESSFmm3","ESSFmm3/110","Hw",NA,"Hw",3,NA,NA,"ESSF","imputed"
"198","IDFdk5","IDFdk5/101","Bl",NA,"Bl",3,NA,NA,"IDF","imputed"
"199","ESSFdk2","ESSFdk2/111","Cw",NA,"Cw",3,NA,NA,"ESSF","imputed"
"200","ESSFdk2","ESSFdk2/111","Hw",NA,"Hw",4,NA,NA,"ESSF","imputed"
"201","ESSFdk2","ESSFdk2/111","Pli",NA,"Pl",2,NA,NA,"ESSF","imputed"
"202","CWHws2","CWHws2/101","Fdc",NA,"Fd",2,NA,NA,"CWH","imputed"
"203","CWHws2","CWHws2/110","Fdc",NA,"Fd",2,NA,NA,"CWH","imputed"
"204","CWHds2","CWHds2/101","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"205","CWHds2","CWHds2/101","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"206","CWHws2","CWHws2/101","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"207","CWHds1","CWHds1/101","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"208","CWHds1","CWHds1/101a","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"209","CWHms3","CWHms3/110","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"210","CWHms5","CWHms5/110","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"211","CWHms5","CWHms5/103.1","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"212","CWHms4","CWHms4/105","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"213","CWHms3","CWHms3/112","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"214","CWHms4","CWHms4/112","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"215","CWHms5","CWHms5/112","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"216","ESSFmm3","ESSFmm3/101","Pa",NA,"Pa",3,NA,NA,"ESSF","imputed"
"217","ESSFmm3","ESSFmm3/110","Pli",NA,"Pl",3,NA,NA,"ESSF","imputed"
"218","CWHms3","CWHms3/101","Pw",NA,"Pw",3,NA,NA,"CWH","imputed"
"219","CWHdm2","CWHdm2/103","Cw",NA,"Cw",3,NA,NA,"CWH","imputed"
"220","CWHvm1","CWHvm1/110","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"221","ESSFxc1","ESSFxc1/110","Fdi",NA,"Fd",3,NA,NA,"ESSF","imputed"
"222","ESSFxc2","ESSFxc2/111","Pli",NA,"Pl",3,NA,NA,"ESSF","imputed"
"223","CWHwm","CWHwm/Fm50","Bl",NA,"Bl",2,NA,NA,"CWH","imputed"
"224","ESSFmm1","ESSFmm1/04","Hw",NA,"Hw",3,NA,NA,"ESSF","imputed"
"225","CWHms5","CWHms5/103.2","Bg",NA,"Bg",3,NA,NA,"CWH","imputed"
"226","CWHms5","CWHms5/103.2","Mv",NA,"Mv",3,NA,NA,"CWH","imputed"
"227","CWHxs","CWHxs/101.2","Ba",NA,"Ba",4,NA,NA,"CWH","imputed"
"228","CWHws2","CWHws2/102","Ac",NA,"Ac",4,NA,NA,"CWH","imputed"
"229","CWHws2","CWHws2/102","At",NA,"At",4,NA,NA,"CWH","imputed"
"230","CWHws2","CWHws2/101","At",NA,"At",3,NA,NA,"CWH","imputed"
"231","CWHws2","CWHws2/110","Plc",NA,"Pl",4,NA,NA,"CWH","imputed"
"232","ICHvc","ICHvc/02","Ac",NA,"Ac",4,NA,NA,"ICH","imputed"
"2331","ICHmc1","ICHmc1/02","Ep",NA,"Ep",3,NA,NA,"ICH","imputed"
"234","CWHws2","CWHws2/102","Sx",NA,"Sx",3,NA,NA,"CWH","imputed"
"235","ICHmc1","ICHmc1/02","Ac",NA,"Ac",4,NA,NA,"ICH","imputed"
"236","ICHmc1","ICHmc1/02","Cw",NA,"Cw",3,NA,NA,"ICH","imputed"
"237","BWBSdk","BWBSdk/104","Ac",NA,"Ac",3,NA,NA,"BWBS","imputed"
"238","MSdk","MSdk/103","Cw",NA,"Cw",3,NA,NA,"MS","imputed"
"2391","CWHwh2","CWHwh2/101a","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"240","CWHvh3","CWHvh3/101a","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"241","CWHvh3","CWHvh3/115","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"242","CWHvm1","CWHvm1/101","Pw",NA,"Pw",3,NA,NA,"CWH","imputed"
"243","CWHvm1","CWHvm1/111","Pw",NA,"Pw",3,NA,NA,"CWH","imputed"
"244","CWHvm3","CWHvm3/101","Pw",NA,"Pw",3,NA,NA,"CWH","imputed"
"245","CWHvm3","CWHvm3/111","Pw",NA,"Pw",3,NA,NA,"CWH","imputed"
"246","CWHvm3","CWHvm3/111.2","Pw",NA,"Pw",3,NA,NA,"CWH","imputed"
"247","CWHvm2","CWHvm2/101","Bl",NA,"Bl",3,NA,NA,"CWH","imputed"
"248","CWHvm1","CWHvm1/110","Mv",NA,"Mv",3,NA,NA,"CWH","imputed"
"249","ICHmw5","ICHmw5/103","Tw",NA,"Tw",4,NA,NA,"ICH","imputed"
"250","CWHdm2","CWHdm2/112.1","Ba",NA,"Ba",3,NA,NA,"CWH","imputed"
"251","CWHdm2","CWHdm2/102","Cw",NA,"Cw",3,NA,NA,"CWH","imputed"
"252","CWHdm2","CWHdm2/111","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"253","CWHdm2","CWHdm2/110","Ss",NA,"Ss",2,NA,NA,"CWH","imputed"
"254","CWHdm2","CWHdm2/112.2","Ss",NA,"Ss",1,NA,NA,"CWH","imputed"
"255","CWHdm2","CWHdm2/101","Ss",NA,"Ss",3,NA,NA,"CWH","imputed"
"256","CWHdm2","CWHdm2/104","Ba",NA,"Ba",3,NA,NA,"CWH","imputed"
"257","CWHvm2","CWHvm2/101","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"258","CWHvm1","CWHvm1/112.2","Fdc",NA,"Fd",3,NA,NA,"CWH","imputed"
"259","CWHvm1","CWHvm1/102","Ba",NA,"Ba",3,NA,NA,"CWH","imputed"
"260","ICHmk1","ICHmk1/112","Tw",NA,"Tw",3,NA,NA,"ICH","imputed"
"261","ESSFmh","ESSFmh/104","Hw",NA,"Hw",3,NA,NA,"ESSF","imputed"
"262","ESSFdc1","ESSFdc1/101","Lw",NA,"Lw",3,NA,NA,"ESSF","imputed"
"263","ESSFdc1","ESSFdc1/110","Lw",NA,"Lw",3,NA,NA,"ESSF","imputed"
"264","ICHmk3","ICHmk3/07","Fdi",NA,"Fd",3,NA,NA,"ICH","imputed"
"265","MHmm2","MHmm2/113","Bl",NA,"Bl",1,NA,NA,"MH","imputed"
"266","MHmm2","MHmm2/112","Fdc",NA,"Fd",2,NA,NA,"MH","imputed"
"267","MSxk1","MSxk1/103","Sx",NA,"Sx",3,NA,NA,"MS","imputed"
"268","IDFdk2","IDFdk2/103","At",NA,"At",3,NA,NA,"IDF","imputed"
"269","IDFdk1","IDFdk1/105","Sx",NA,"Sx",3,NA,NA,"IDF","imputed"
"270","IDFdk1","IDFdk1/103","At",NA,"At",3,NA,NA,"IDF","imputed"
"271","MSdk","MSdk/102","Sx",NA,"Sx",3,NA,NA,"MS","imputed"
"272","ESSFdkw","ESSFdkw/101","Pa",NA,"Pa",3,NA,NA,"ESSF","imputed"
"273","CDFmm","CDFmm/Ws53","Fdi",NA,"Fd",3,NA,NA,"CDF","imputed"
"274","CDFmm","CDFmm/105","Tw",NA,"Tw",3,NA,NA,"CDF","imputed"
"275","ICHmw4","ICHmw4/103","Tw",NA,"Tw",4,NA,NA,"ICH","imputed"
"276","ICHmk2","ICHmk2/06","Fdi",NA,"Fd",2,NA,NA,"ICH","imputed"
"277","SBSmm","SBSmm/04","At",NA,"At",3,NA,NA,"SBS","imputed"
"278","ESSFwc2","ESSFwc2/05","Hw",NA,"Hw",3,NA,NA,"ESSF","imputed"
"279","CWHvh3","CWHvh3/Wb53","Hw",NA,"Hw",3,NA,NA,"CWH","imputed"
"280","CWHws3","CWHws3/102","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"281","MHwh","MHwh/101a","Hm",NA,"Hm",1,NA,NA,"MH","imputed"
"282","MHwh","MHwh/101a","Ss",NA,"Ss",2,NA,NA,"MH","imputed"
"283","MHwh","MHwh/101b","Hw",NA,"Hw",1,NA,NA,"MH","imputed"
"284","MHwh","MHwh/101b","Ss",NA,"Ss",2,NA,NA,"MH","imputed"
"285","MHwh","MHwh/101b","Yc",NA,"Yc",1,NA,NA,"MH","imputed"
"286","MHwh","MHwh/101b","Hm",NA,"Hm",1,NA,NA,"MH","imputed"
"287","CWHvh1","CWHvh1/104","Fdc",NA,"Fd",1,NA,NA,"CWH","imputed"
"288","SWBmk","SWBmk/01","Sb",NA,"Sb",3,NA,NA,"SWB","imputed"
"289","CWHwh1","CWHwh1/118","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"290","CWHwh1","CWHwh1/115","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"291","CWHwh1","CWHwh1/118","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"292","IDFxx2","IDFxx2/101","Pli",NA,"Pl",3,NA,NA,"IDF","imputed"
"293","MSdm2","MSdm2/110","Fdi",NA,"Fd",3,NA,NA,"MS","imputed"
"294","ICHwk1","ICHwk1/04","Tw",NA,"Tw",3,NA,NA,"ICH","imputed"
"295","IDFdh","IDFdh/101","Sx",NA,"Sx",3,NA,NA,"IDF","imputed"
"296","CWHvh3","CWHvh3/115","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"297","CWHvh3","CWHvh3/114","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"298","MHwh","MHwh/102","Hw",NA,"Hw",3,NA,NA,"MH","imputed"
"299","CWHvh3","CWHvh3/103.2","Ss",NA,"Ss",1,NA,NA,"CWH","imputed"
"300","CWHvh3","CWHvh3/105","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"301","MHwh","MHwh/101a","Yc",NA,"Yc",2,NA,NA,"MH","imputed"
"302","CWHvh3","CWHvh3/103.1","Hw",NA,"Hw",1,NA,NA,"CWH","imputed"
"303","CWHvh3","CWHvh3/103.1","Ss",NA,"Ss",2,NA,NA,"CWH","imputed"
"304","CWHvm1","CWHvm1/Fl51","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"305","CWHvm3","CWHvm3/Fl51","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"306","CWHvm1","CWHvm1/Fl51","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"307","CWHvm3","CWHvm3/Fl51","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"308","CWHvm1","CWHvm1/Fl51","Plc",NA,"Pl",2,NA,NA,"CWH","imputed"
"309","CWHvm3","CWHvm3/Fl51","Plc",NA,"Pl",2,NA,NA,"CWH","imputed"
"310","CWHvm1","CWHvm1/Wb51","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"311","CWHvm1","CWHvm1/Wb55","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"312","CWHvm3","CWHvm3/Wb51","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"313","CWHvm3","CWHvm3/Wb53","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"314","CWHvm1","CWHvm1/105","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"315","CWHvm3","CWHvm3/104","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"316","CWHvh2","CWHvh2/110","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"317","CWHvh3","CWHvh3/110","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"318","MHvh","MHvh/102","Hw",NA,"Hw",3,NA,NA,"MH","imputed"
"319","CWHvm2","CWHvm2/112","Dr",NA,"Dr",2,NA,NA,"CWH","imputed"
"320","CWHvm2","CWHvm2/112.2","Dr",NA,"Dr",2,NA,NA,"CWH","imputed"
"321","CWHvm4","CWHvm4/112","Dr",NA,"Dr",2,NA,NA,"CWH","imputed"
"322","CWHvm1","CWHvm1/113","Plc",NA,"Pl",2,NA,NA,"CWH","imputed"
"323","CWHvh3","CWHvh3/105","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"324","CWHvh2","CWHvh2/101","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"325","CWHvh2","CWHvh2/102","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"326","CWHvh2","CWHvh2/Wb53","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"327","CWHvh3","CWHvh3/Wb53","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"328","CWHvh2","CWHvh2/113","Ba",NA,"Ba",3,NA,NA,"CWH","imputed"
"329","CWHvh2","CWHvh2/113","Tw",NA,"Tw",4,NA,NA,"CWH","imputed"
"330","IDFdk5","IDFdk5/103","Pli",NA,"Pl",3,NA,NA,"IDF","imputed"
"331","ESSFdkp","ESSFdkp/00","Sx",NA,"Sx",3,NA,NA,"ESSF","imputed"
"332","MSdw","MSdw/101","Pa",NA,"Pa",4,NA,NA,"MS","imputed"
"333","ICHmc2","ICHmc2/04","Ss",NA,"Ss",3,NA,NA,"ICH","imputed"
"334","ICHmc1","ICHmc1/03","Ss",NA,"Ss",4,NA,NA,"ICH","imputed"
"335","ICHvc","ICHvc/06","Hw",NA,"Hw",3,NA,NA,"ICH","imputed"
"336","CWHwm","CWHwm/Fm50","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"337","MHmm1","MHmm1/111","Ac",NA,"Ac",1,NA,NA,"MH","imputed"
"338","CWHwm","CWHwm/101b","Yc",NA,"Yc",1,NA,NA,"CWH","imputed"
"339","ESSFwm3","ESSFwm3/104","Pa",NA,"Pa",3,NA,NA,"ESSF","imputed"
"340","CWHds1","CWHds1/110","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"341","CWHms5","CWHms5/101.2","Ss",NA,"Ss",3,NA,NA,"CWH","imputed"
"342","ESSFdv1","ESSFdv1/01","Ba",NA,"Ba",2,NA,NA,"ESSF","imputed"
"343","MHmm2","MHmm2/101a","Pw",NA,"Pw",4,NA,NA,"MH","imputed"
"344","CWHmm1","CWHmm1/101","Yc",NA,"Yc",3,NA,NA,"CWH","imputed"
"345","ESSFdk1","ESSFdk1/101","Hw",NA,"Hw",3,NA,NA,"ESSF","imputed"
"346","ESSFwm4","ESSFwm4/110","At",NA,"At",3,NA,NA,"ESSF","imputed"
"347","ESSFdk1","ESSFdk1/104","Hw",NA,"Hw",3,NA,NA,"ESSF","imputed"
"348","MSdw","MSdw/104","Pw",NA,"Pw",4,NA,NA,"MS","imputed"
"349","ESSFwc4","ESSFwc4/102","Cw",NA,"Cw",4,NA,NA,"ESSF","imputed"
"350","ICHmw2","ICHmw2/112","Fdi",NA,"Fd",3,NA,NA,"ICH","imputed"
"351","ICHmw4","ICHmw4/103","Bg",NA,"Bg",3,NA,NA,"ICH","imputed"
"352","ICHwk1","ICHwk1/03","Tw",NA,"Tw",3,NA,NA,"ICH","imputed"
"353","ICHdm","ICHdm/110","Tw",NA,"Tw",3,NA,NA,"ICH","imputed"
"354","IDFxx1","IDFxx1/110","Lw",NA,"Lw",2,NA,NA,"IDF","imputed"
"355","ICHmk4","ICHmk4/101","Tw",NA,"Tw",3,NA,NA,"ICH","imputed"
"356","ESSFdk2","ESSFdk2/101","Hw",NA,"Hw",4,NA,NA,"ESSF","imputed"
"357","ICHdm","ICHdm/111","Lw",NA,"Lw",2,NA,NA,"ICH","imputed"
"358","MSdw","MSdw/102","Lw",NA,"Lw",3,NA,NA,"MS","imputed"
"359","ESSFdh1","ESSFdh1/110","Ac",NA,"Ac",3,NA,NA,"ESSF","imputed"
"360","ESSFmw1","ESSFmw1/103","Pw",NA,"Pw",3,NA,NA,"ESSF","imputed"
"361","ESSFmw1","ESSFmw1/103","Cw",NA,"Cw",3,NA,NA,"ESSF","imputed"
"362","ESSFdh1","ESSFdh1/104","Pw",NA,"Pw",3,NA,NA,"ESSF","imputed"
"363","ESSFdh1","ESSFdh1/104","Hw",NA,"Hw",3,NA,NA,"ESSF","imputed"
"364","ESSFmw1","ESSFmw1/103","Ba",NA,"Ba",3,NA,NA,"ESSF","imputed"
"365","ESSFmw1","ESSFmw1/105","Pw",NA,"Pw",3,NA,NA,"ESSF","imputed"
"366","ESSFmw1","ESSFmw1/104","Pw",NA,"Pw",4,NA,NA,"ESSF","imputed"
"367","ESSFmw1","ESSFmw1/110","Ba",NA,"Ba",2,NA,NA,"ESSF","imputed"
"368","MSdm2","MSdm2/101","Ba",NA,"Ba",4,NA,NA,"MS","imputed"
"369","ESSFdh1","ESSFdh1/101","Pw",NA,"Pw",3,NA,NA,"ESSF","imputed"
"370","ESSFdh1","ESSFdh1/111","Hm",NA,"Hm",3,NA,NA,"ESSF","imputed"
"371","CWHwh1","CWHwh1/102","Yc",NA,"Yc",3,NA,NA,"CWH","imputed"
"372","CWHws2","CWHws2/Fl51","Hw",NA,"Hw",3,NA,NA,"CWH","imputed"
"373","CWHws2","CWHws2/Fl51","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"374","CWHdm1","CWHdm1/Ws57","Fdc",NA,"Fd",4,NA,NA,"CWH","imputed"
"375","CWHmm1","CWHmm1/103","Yc",NA,"Yc",3,NA,NA,"CWH","imputed"
"376","CDFmm","CDFmm/102","Pw",NA,"Pw",3,NA,NA,"CDF","imputed"
"377","CDFmm","CDFmm/102.1","Pw",NA,"Pw",3,NA,NA,"CDF","imputed"
"378","CDFmm","CDFmm/102.2","Pw",NA,"Pw",3,NA,NA,"CDF","imputed"
"379","CDFmm","CDFmm/104","Pw",NA,"Pw",3,NA,NA,"CDF","imputed"
"380","CDFmm","CDFmm/105","Pw",NA,"Pw",3,NA,NA,"CDF","imputed"
"381","CDFmm","CDFmm/112","Ss",NA,"Ss",3,NA,NA,"CDF","imputed"
"382","CDFmm","CDFmm/111","Bg",NA,"Bg",3,NA,NA,"CDF","imputed"
"383","CWHdm3","CWHdm3/112","Ss",NA,"Ss",3,NA,NA,"CWH","imputed"
"384","CWHvm3","CWHvm3/110","Tw",NA,"Tw",4,NA,NA,"CWH","imputed"
"385","CWHdm3","CWHdm3/110","Ba",NA,"Ba",3,NA,NA,"CWH","imputed"
"386","CWHdm3","CWHdm3/110","Ss",NA,"Ss",3,NA,NA,"CWH","imputed"
"387","MHmm1","MHmm1/104","Cw",NA,"Cw",3,NA,NA,"MH","imputed"
"388","MHmm1","MHmm1/101","Dr",NA,"Dr",3,NA,NA,"MH","imputed"
"389","MHmm1","MHmm1/101a","Dr",NA,"Dr",3,NA,NA,"MH","imputed"
"390","MHmm1","MHmm1/101b","Dr",NA,"Dr",3,NA,NA,"MH","imputed"
"391","MHmm1","MHmm1/104","Dr",NA,"Dr",3,NA,NA,"MH","imputed"
"392","CWHvm2","CWHvm2/111.1","Pw",NA,"Pw",2,NA,NA,"CWH","imputed"
"393","CWHvm4","CWHvm4/111","Pw",NA,"Pw",2,NA,NA,"CWH","imputed"
"394","MHmm1","MHmm1/102","Pw",NA,"Pw",3,NA,NA,"MH","imputed"
"395","CWHvm1","CWHvm1/102","Pw",NA,"Pw",3,NA,NA,"CWH","imputed"
"396","MHmm1","MHmm1/110","Cw",NA,"Cw",3,NA,NA,"MH","imputed"
"397","CWHvm2","CWHvm2/102","Pw",NA,"Pw",3,NA,NA,"CWH","imputed"
"398","CDFmm","CDFmm/105","Hw",NA,"Hw",2,NA,NA,"CDF","imputed"
"399","CDFmm","CDFmm/101","Ba",NA,"Ba",3,NA,NA,"CDF","imputed"
"400","CWHvm1","CWHvm1/114","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"401","CWHvm3","CWHvm3/114","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"402","MHmm1","MHmm1/111","Cw",NA,"Cw",2,NA,NA,"MH","imputed"
"403","CWHvm1","CWHvm1/114","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"404","CWHvm3","CWHvm3/114","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"405","CWHvm3","CWHvm3/113","Pw",NA,"Pw",3,NA,NA,"CWH","imputed"
"406","CWHvm1","CWHvm1/113","Tw",NA,"Tw",4,NA,NA,"CWH","imputed"
"407","CWHvm3","CWHvm3/113","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"408","CWHvm3","CWHvm3/113","Ba",NA,"Ba",3,NA,NA,"CWH","imputed"
"409","MHmm1","MHmm1/102","Fdc",NA,"Fd",3,NA,NA,"MH","imputed"
"410","IDFdk2","IDFdk2/110","Ac",NA,"Ac",3,NA,NA,"IDF","imputed"
"411","MSdc3","MSdc3/04","Fdi",NA,"Fd",2,NA,NA,"MS","imputed"
"412","ESSFxc3","ESSFxc3/04","Pli",NA,"Pl",1,NA,NA,"ESSF","imputed"
"413","MSxk3","MSxk3/04","Fdi",NA,"Fd",2,NA,NA,"MS","imputed"
"414","MSxk3","MSxk3/03","Pli",NA,"Pl",1,NA,NA,"MS","imputed"
"415","MSdc1","MSdc1/05","Fdi",NA,"Fd",2,NA,NA,"MS","imputed"
"416","MSdc1","MSdc1/05","Pli",NA,"Pl",1,NA,NA,"MS","imputed"
"417","MSdc1","MSdc1/05","Bl",NA,"Bl",2,NA,NA,"MS","imputed"
"418","ESSFxv2","ESSFxv2/03","At",NA,"At",3,NA,NA,"ESSF","imputed"
"419","IDFdc","IDFdc/04","Ep",NA,"Ep",3,NA,NA,"IDF","imputed"
"420","IDFdc","IDFdc/03","At",NA,"At",3,NA,NA,"IDF","imputed"
"421","MSdc3","MSdc3/02","Bl",NA,"Bl",3,NA,NA,"MS","imputed"
"422","CWHwh2","CWHwh2/111","Dr",NA,"Dr",2,NA,NA,"CWH","imputed"
"423","CWHwh1","CWHwh1/101","Yc",NA,"Yc",3,NA,NA,"CWH","imputed"
"424","CWHwh1","CWHwh1/Wb51","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"425","CWHwh1","CWHwh1/116","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"426","CWHwh1","CWHwh1/116","Yc",NA,"Yc",1,NA,NA,"CWH","imputed"
"427","CWHwh1","CWHwh1/102","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"428","CWHwh2","CWHwh2/101","Plc",NA,"Pl",2,NA,NA,"CWH","imputed"
"429","CWHwh1","CWHwh1/Wb51","Ss",NA,"Ss",3,NA,NA,"CWH","imputed"
"430","CWHwh1","CWHwh1/110","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"431","CWHwh1","CWHwh1/116","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"432","CWHwh1","CWHwh1/116","Plc",NA,"Pl",3,NA,NA,"CWH","imputed"
"433","SWBmk","SWBmk/03","Sb",NA,"Sb",2,NA,NA,"SWB","imputed"
"434","SWBmk","SWBmk/03","Bl",NA,"Bl",2,NA,NA,"SWB","imputed"
"435","BWBSmk","BWBSmk/101","Lt",NA,"Lt",3,NA,NA,"BWBS","imputed"
"436","CWHwm","CWHwm/111","Dr",NA,"Dr",2,NA,NA,"CWH","imputed"
"437","CWHwm","CWHwm/Wb51","Hm",NA,"Hm",1,NA,NA,"CWH","imputed"
"438","CWHvm4","CWHvm4/113","Tw",NA,"Tw",4,NA,NA,"CWH","imputed"
"439","CWHvm2","CWHvm2/Wb51","Cw",NA,"Cw",1,NA,NA,"CWH","imputed"
"440","CWHvm2","CWHvm2/Wb53","Cw",NA,"Cw",1,NA,NA,"CWH","imputed"
"441","CWHvm4","CWHvm4/Wb51","Cw",NA,"Cw",1,NA,NA,"CWH","imputed"
"442","CWHvm4","CWHvm4/Wb53","Cw",NA,"Cw",1,NA,NA,"CWH","imputed"
